gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4076314997,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152702698,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CG,,Sangha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.622332,15.355545,31450,,,,,,2023-03-22T10:11:52,22,3,2023,4267318,2436441,HUMAN_OBSERVATION,iNaturalist,Observations,152702698,,Michal Sloviak,2023-03-29T06:36:54,CC_BY_NC_4_0,jordivanoort,jordivanoort,,,2024-11-25T06:47:43.338Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4075920670,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152446378,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,beringei,SUBSPECIES,Gorilla beringei beringei,Gorilla beringei beringei,,UG,,Kisoro,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-1.052619,29.772362,31448,,,,,,2022-09-17T03:31,17,9,2022,4267319,7262070,HUMAN_OBSERVATION,iNaturalist,Observations,152446378,,RldPhotographyTX,2023-03-27T00:21:29,CC_BY_NC_4_0,RldPhotographyTX,RldPhotographyTX,,,2024-11-25T06:48:23.391Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4075683246,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152031447,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,gorilla,SUBSPECIES,Gorilla gorilla gorilla,Gorilla gorilla gorilla,,CG,,Sangha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,0.600144,15.376808,31450,,,,,,2023-03-23T07:30,23,3,2023,4267318,2436441,HUMAN_OBSERVATION,iNaturalist,Observations,152031447,,Gwili Gibbon,2023-03-23T14:44:25,CC_BY_NC_4_0,Gwili Gibbon,Gwili Gibbon,,,2024-11-25T06:47:04.969Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4069617325,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/31cbd5e45-df97-488a-92f1-5eed152f22b4,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: Dallas Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2019/11/4,4,11,2019,2436441,2436441,MATERIAL_SAMPLE,USNM,MAMM,,,,,CC0_1_0,,,,,2024-11-01T10:27:35.683Z,,
4069613449,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3bcfeb731-eef5-43ab-b334-45634dab22d8,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: Dallas Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2019/11/4,4,11,2019,2436441,2436441,MATERIAL_SAMPLE,USNM,MAMM,,,,,CC0_1_0,,,,,2024-11-01T10:28:02.408Z,,
4069613418,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/39416aecf-9ee2-4a17-86c2-8ec3823b1b68,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: Dallas Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2019/11/4,4,11,2019,2436441,2436441,MATERIAL_SAMPLE,USNM,MAMM,,,,,CC0_1_0,,,,,2024-11-01T10:27:59.858Z,,
4069612318,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/30e7f19b8-160b-47ce-8ee3-913bf1bf00f9,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: Dallas Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2019/11/4,4,11,2019,2436441,2436441,MATERIAL_SAMPLE,USNM,MAMM,,,,,CC0_1_0,,,,,2024-11-01T10:27:31.207Z,,
4069611406,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/3711e9571-7465-4ce0-bbd8-a1f541cb99a8,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: Dallas Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2019/11/4,4,11,2019,2436441,2436441,MATERIAL_SAMPLE,USNM,MAMM,,,,,CC0_1_0,,,,,2024-11-01T10:27:47.391Z,,
4069611359,26098c25-8f7f-4c71-97ac-1d3db181c65e,http://n2t.net/ark:/65665/33cce81a3-7ad4-4568-bcbf-fd4d1e149300,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)",Gorilla gorilla,,,Captive Specimen: Dallas Zoo,,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,2019/11/4,4,11,2019,2436441,2436441,MATERIAL_SAMPLE,USNM,MAMM,,,,,CC0_1_0,,,,,2024-11-01T10:27:40.835Z,,
4068182334,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/29799/14937/159492,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0009875,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.454Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181733,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/27594/13851/151204,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,CM,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0008024,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.279Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181536,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/3628/1850/149809,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,GA,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,Jan-68,,1,1968,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0007901,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.250Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181459,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/25128/12617/160725,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0010714,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.230Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181362,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/20854/10500/146788,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,CG,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,1950,,,1950,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0008026,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.213Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181312,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/6532/3308/149174,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003226,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.205Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181098,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/24311/12224/159040,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,CM,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0008192,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.174Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068181088,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/21245/10702/146828,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003294,,,,CC_BY_4_0,,,,,2024-09-12T05:31:11.172Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179976,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/8852/4506/154896,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003229,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.959Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179823,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/21928/11051/149468,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003227,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.928Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179615,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/17995/8209/159676,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,1887-08-18,18,8,1887,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Al-0000286,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.890Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179453,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/9629/4910/152208,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0002753,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.824Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179276,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/1919/975/161033,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003234,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.792Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179222,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/24518/12322/160615,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0009606,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.782Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068179058,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/29251/14670/153921,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,GA,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,Jan-68,,1,1968,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0007902,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.752Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068178647,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/1711/873/155077,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003233,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.686Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068178108,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/26672/13385/149426,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003415,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.592Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068178095,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/735/359/150425,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,CG,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0007113,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.591Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068177959,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/30065/15078/147399,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003433,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.564Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068177828,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/26351/13225/151007,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,CG,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0006993,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.545Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068177113,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/6094/3077/156050,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003434,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.224Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068176521,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/11433/5783/160712,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003425,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.120Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068176477,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/9017/4590/150030,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003293,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.110Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068176242,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/11735/5939/155777,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003291,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.070Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068176193,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/2076/1059/156439,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,DE,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0006168,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.063Z,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068176175,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/7333/3729/152690,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003414,,,,CC_BY_4_0,,,,,2024-09-12T05:31:10.059Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068174286,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/10546/5343/156008,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0007887,,,,CC_BY_4_0,,,,,2024-09-12T05:31:09.868Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068173371,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/12423/6290/160931,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0002713,,,,CC_BY_4_0,,,,,2024-09-12T05:31:09.669Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068173029,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/4022/2044/151592,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0002709,,,,CC_BY_4_0,,,,,2024-09-12T05:31:09.609Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068169179,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/9427/4804/156187,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003230,,,,CC_BY_4_0,,,,,2024-09-12T05:31:09.427Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4068169121,7d6fccd6-0489-4c02-bc39-3500afcbe9fe,http://id.zmh-coll.de/collection_ZMH/10863/5510/147847,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,,SPECIES,"Gorilla gorilla (Savage, 1847)","Gorilla gorilla (Savage and Wyman, 1847)",,,,,PRESENT,,6e1cad80-bdf5-11d8-84ea-b8a03c50a862,,,,,,,,,,,,,2436441,2436441,PRESERVED_SPECIMEN,ZMH,MAM,ZMH-MAM-Sk-0003292,,,,CC_BY_4_0,,,,,2024-09-12T05:31:09.413Z,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
