"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","latitude","longitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"144",4921572816,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/233266676","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.471336,29.568279,31446,NA,NA,NA,NA,NA,"2024-07-23T13:29:21",23,7,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","233266676","","ellarbrown","2024-08-02T12:27:36","CC_BY_NC_4_0","ellarbrown","ellarbrown","","","2024-11-25T06:58:10.752Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"145",4921523341,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/233465951","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.116634,29.733861,31448,NA,NA,NA,NA,NA,"2024-02-18T08:18",18,2,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","233465951","","Biray PINAR","2024-08-03T12:26:37","CC_BY_NC_4_0","Biray PINAR","Biray PINAR","","","2024-11-25T06:58:29.963Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"146",4921518996,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/234015282","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Ogooué-Ivindo","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",0.868951,13.621744,31449,NA,NA,NA,NA,NA,"2024-07-25T12:05",25,7,2024,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","234015282","","Gabriel","2024-08-06T01:50:20","CC_BY_NC_4_0","H.Grenier","H.Grenier","","","2024-11-25T06:56:59.948Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"147",4921498811,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/233465956","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.185573,29.724235,31448,NA,NA,NA,NA,NA,"2024-02-18T08:26",18,2,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","233465956","","Biray PINAR","2024-08-03T12:26:38","CC_BY_NC_4_0","Biray PINAR","Biray PINAR","","","2024-11-25T06:58:21.434Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"148",4921493713,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/233958221","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.18852,29.722817,31448,NA,NA,NA,NA,NA,"2023-02-04T11:38",4,2,2023,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","233958221","","Royle Safaris","2024-08-05T15:57:53","CC_BY_NC_4_0","Royle Safaris","Royle Safaris","","","2024-11-25T07:23:48.962Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"149",4921445311,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/233732876","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.061565,29.726364,31448,NA,NA,NA,NA,NA,"2018-06-23T10:25:34",23,6,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","233732876","","C Hewitt","2024-08-04T21:15:18","CC_BY_NC_4_0","dfoxmi","dfoxmi","","","2024-11-25T07:23:56.084Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"150",4919648408,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/231693874","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.110331,29.759605,31448,NA,NA,NA,NA,NA,"2024-07-23T10:37:58",23,7,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","231693874","","Maite Etchevarne","2024-07-25T20:54:27","CC_BY_4_0","Roberto Elias","Roberto Elias","","","2024-11-25T06:56:11.542Z","","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"151",4919387821,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/231650058","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.094111,29.722887,31448,NA,NA,NA,NA,NA,"2018-08-25T08:33",25,8,2018,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","231650058","","Michal Sloviak","2024-07-25T18:03:46","CC_BY_NC_4_0","Marc Cronje","Marc Cronje","","","2024-11-25T06:58:02.954Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"152",4911120597,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/230088158","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.610845,12.866879,31444,NA,NA,NA,NA,NA,"2024-03-06T15:30",6,3,2024,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","230088158","","bureaubenjamin","2024-07-18T13:38:34","CC_BY_NC_4_0","bureaubenjamin","bureaubenjamin","","","2024-11-25T07:28:43.555Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"153",4911087636,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/230149290","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.015278,29.745996,31448,NA,NA,NA,NA,NA,"2024-07-18T01:39:40",18,7,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","230149290","","Curtis Dowhaniuk","2024-07-18T19:06:07","CC_BY_NC_4_0","Curtis Dowhaniuk","Curtis Dowhaniuk","","","2024-11-25T06:57:52.301Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"154",4911042150,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/231229169","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","","SPECIES","Gorilla beringei Matschie, 1903","Gorilla beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.003254,29.677875,31448,NA,NA,NA,NA,NA,"2024-07-14T11:09",14,7,2024,7262070,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","231229169","","Marc Cronje","2024-07-23T16:26:10","CC_BY_NC_4_0","Marc Cronje","Marc Cronje","","","2024-11-25T07:23:32.018Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"155",4909249573,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228823531","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.651313,12.903302,31444,NA,NA,NA,NA,NA,"2023-08-17T16:31",17,8,2023,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","228823531","","Parc de la Lékédi","2024-07-12T13:51:04","CC_BY_NC_4_0","Parc de la Lékédi","Parc de la Lékédi","","","2024-11-25T07:28:07.275Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"156",4909117684,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/229242201","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.087511,29.602514,31448,NA,NA,NA,NA,NA,"2024-07-09T11:19:07",9,7,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","229242201","","Michal Sloviak","2024-07-14T13:36:56","CC_BY_NC_4_0","mneateclegg","mneateclegg","","","2024-11-25T07:29:23.730Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"157",4909065657,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/229850284","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.246594,29.756295,31447,NA,NA,NA,NA,NA,"2024-06-22T11:22",22,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","229850284","","zhou_fangyi","2024-07-17T06:55:58","CC_BY_NC_4_0","zhou_fangyi","zhou_fangyi","","","2024-11-25T06:56:37.754Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"158",4908967376,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228944419","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Iburengerazuba","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.456817,29.40835,31446,NA,NA,NA,NA,NA,"2024-06-16T05:22",16,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","228944419","","m107791","2024-07-13T02:18:56","CC_BY_NC_4_0","m107791","m107791","","","2024-11-25T07:27:56.906Z","StillImage","COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"159",4908944793,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228824632","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.704558,12.904844,31444,NA,NA,NA,NA,NA,"2023-08-22T06:23",22,8,2023,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","228824632","","Parc de la Lékédi","2024-07-12T13:58:18","CC_BY_NC_4_0","Parc de la Lékédi","Parc de la Lékédi","","","2024-11-25T06:57:59.594Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"160",4908940636,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/229818412","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.858936,29.76314,31449,NA,NA,NA,NA,NA,"2024-06-14T04:15",14,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","229818412","","m107791","2024-07-17T01:42:24","CC_BY_NC_4_0","m107791","m107791","","","2024-11-25T07:22:49.781Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"161",4908580934,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228824141","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.764572,12.886785,31444,NA,NA,NA,NA,NA,"2023-08-19T16:54",19,8,2023,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","228824141","","Parc de la Lékédi","2024-07-12T13:54:51","CC_BY_NC_4_0","Parc de la Lékédi","Parc de la Lékédi","","","2024-11-25T06:55:50.615Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"162",4908570847,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/227271289","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.412893,29.418351,31446,NA,NA,NA,NA,NA,"2024-06-19T11:00",19,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","227271289","","Michal Sloviak","2024-07-05T10:36:12","CC0_1_0","marsyd","marsyd","","","2024-11-25T06:58:13.438Z","StillImage","COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"163",4908558964,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228819877","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.757006,12.887038,31444,NA,NA,NA,NA,NA,"2023-09-04T16:31",4,9,2023,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","228819877","","Parc de la Lékédi","2024-07-12T13:28:45","CC_BY_NC_4_0","Parc de la Lékédi","Parc de la Lékédi","","","2024-11-25T06:57:29.467Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"164",4908488101,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/230019997","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kanungu","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.961241,29.710541,31449,NA,NA,NA,NA,NA,"2024-06-13T04:48",13,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","230019997","","m107791","2024-07-18T02:15:59","CC_BY_NC_4_0","m107791","m107791","","","2024-11-25T06:57:37.098Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"165",4908335884,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228745304","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.58541,29.435047,31446,NA,NA,NA,NA,NA,"2024-06-17T03:22",17,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","228745304","","m107791","2024-07-12T01:46:08","CC_BY_NC_4_0","m107791","m107791","","","2024-11-25T07:27:34.401Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"166",4908274022,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/228651668","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Haut-Ogooué","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.706321,12.958301,31444,NA,NA,NA,NA,NA,"2024-01-13T13:15",13,1,2024,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","228651668","","Parc de la Lékédi","2024-07-11T16:23:22","CC_BY_NC_4_0","Parc de la Lékédi","Parc de la Lékédi","","","2024-11-25T06:55:54.226Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"167",4908153663,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/227966137","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","CG","","Sangha","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-2.402343,16.20995,31436,NA,NA,NA,NA,NA,"2024-06-09T12:33",9,6,2024,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","227966137","","François Sandrin","2024-07-08T07:07:39","CC_BY_NC_4_0","François Sandrin","François Sandrin","","","2024-11-25T07:23:50.477Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_TAXON_ID_IGNORED"
"168",4904356729,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/225661466","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kisoro","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.178561,29.610502,31448,NA,NA,NA,NA,NA,"2024-06-25T11:20:15",25,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","225661466","","tramdang","2024-06-28T05:22:00","CC_BY_NC_4_0","tramdang","tramdang","","","2024-11-25T06:55:21.540Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"169",4903731583,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/225313358","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.525344,29.619445,31446,NA,NA,NA,NA,NA,"2017-06-16T10:23",16,6,2017,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","225313358","","Michal Sloviak","2024-06-26T15:52:09","CC_BY_NC_4_0","Regan","Regan","","","2024-11-25T07:27:11.609Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"170",4902069785,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/222874728","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Ogooué-Ivindo","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-0.200626,11.744538,31451,NA,NA,NA,NA,NA,"2018-09-26T15:57",26,9,2018,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","222874728","","ge0rgev","2024-06-15T15:23:07","CC_BY_NC_4_0","ge0rgev","ge0rgev","","","2024-11-25T06:55:07.129Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"171",4902013998,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/221582966","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","RW","","Amajyaruguru","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.491831,29.593479,31446,NA,NA,NA,NA,NA,"2024-06-09T09:31:09",9,6,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","221582966","","Elliot Greiner","2024-06-09T15:21:13","CC_BY_4_0","Elliot Greiner","Elliot Greiner","","","2024-11-25T06:55:32.058Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"172",4901952841,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/215841941","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla beringei","beringei","SUBSPECIES","Gorilla beringei beringei","Gorilla beringei beringei","","UG","","Kabale","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",-1.020061,29.978322,31448,NA,NA,NA,NA,NA,"2024-05-14T09:47:53",14,5,2024,4267319,7262070,"HUMAN_OBSERVATION","iNaturalist","Observations","215841941","","kenbehrens","2024-05-15T03:16:23","CC_BY_NC_4_0","kenbehrens","kenbehrens","","","2024-11-25T07:26:46.433Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"173",4901803130,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/222189555","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","CG","","Sangha","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",0.689779,15.21414,31450,NA,NA,NA,NA,NA,"2024-06-11T07:45",11,6,2024,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","222189555","","Gwili Gibbon","2024-06-12T07:04:23","CC_BY_NC_4_0","Gwili Gibbon","Gwili Gibbon","","","2024-11-25T06:58:21.990Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"174",4901697153,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/223612197","Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","Gorilla gorilla","gorilla","SUBSPECIES","Gorilla gorilla gorilla","Gorilla gorilla gorilla","","GA","","Ogooué-Ivindo","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",1.059583,13.328757,31448,NA,NA,NA,NA,NA,"2024/4/12",12,4,2024,4267318,2436441,"HUMAN_OBSERVATION","iNaturalist","Observations","223612197","","Gabriel","2024-06-19T00:48:28","CC_BY_NC_4_0","Xavier Rufray","Xavier Rufray","","","2024-11-25T07:27:20.615Z","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
